date,district,rainfall,temperature,humidity,opd_visits,ambulance_calls,idsp_cases,larval_index,medicine_stock,disease_cases,risk,disease
2024-02-22,Virudhunagar,56,34,67,285,29,,12,72,138,1,Cholera
2024-02-23,Virudhunagar,0,31,93,437,114,,9,57,153,0,Typhoid
2024-02-24,Virudhunagar,72,31,91,358,77,,16,65,208,1,Cholera
2024-02-25,Virudhunagar,91,31,88,230,26,,17,77,108,1,Dengue
2024-02-26,Virudhunagar,53,35,78,239,58,,13,77,88,1,Cholera
2024-02-27,Virudhunagar,72,32,83,441,101,,15,56,222,1,Cholera
2024-02-28,Virudhunagar,91,34,69,269,72,79.0,16,74,144,1,Cholera
2024-02-29,Virudhunagar,66,35,66,222,39,,13,78,55,1,Cholera
2024-03-01,Virudhunagar,0,34,61,114,30,,6,89,39,0,Flu
2024-03-02,Virudhunagar,5,35,94,576,104,,9,43,162,1,Respiratory Infection
2024-03-03,Virudhunagar,107,31,63,360,101,,17,64,142,1,Cholera
2024-03-04,Virudhunagar,9,31,94,186,53,,10,82,49,0,Flu
2024-03-05,Virudhunagar,82,34,74,354,96,,15,65,158,1,Cholera
2024-03-06,Virudhunagar,28,35,60,537,63,,8,47,171,1,Respiratory Infection
2024-03-07,Virudhunagar,57,30,71,105,13,52.0,12,90,55,1,Cholera
2024-03-08,Virudhunagar,121,30,60,450,64,,18,55,162,1,Cholera
2024-03-09,Virudhunagar,64,35,94,241,67,,15,76,140,1,Cholera
2024-03-10,Virudhunagar,54,32,60,350,57,,11,65,185,1,Cholera
2024-03-11,Virudhunagar,47,32,90,399,88,,13,61,162,0,Typhoid
2024-03-12,Virudhunagar,94,32,92,533,92,,18,47,209,1,Dengue
2024-03-13,Virudhunagar,106,35,76,350,37,,18,65,141,1,Cholera
2024-03-14,Virudhunagar,158,32,79,462,121,141.0,23,54,188,1,Respiratory Infection
2024-03-15,Virudhunagar,71,34,81,507,110,,15,50,115,1,Respiratory Infection
2024-03-16,Virudhunagar,42,34,91,561,119,,13,44,249,1,Respiratory Infection
2024-03-17,Virudhunagar,68,31,90,178,34,,15,83,96,1,Cholera
2024-03-18,Virudhunagar,37,32,81,231,31,,11,77,126,0,Flu
2024-03-19,Virudhunagar,51,35,75,168,21,,12,84,91,1,Cholera
2024-03-20,Virudhunagar,97,30,70,167,27,,16,84,70,1,Cholera
2024-03-21,Virudhunagar,20,32,64,357,70,80.0,8,65,208,0,Typhoid
2024-03-22,Virudhunagar,65,33,93,172,46,,15,83,37,1,Cholera
2024-03-23,Virudhunagar,27,35,94,438,51,,12,57,184,0,Typhoid
2024-03-24,Virudhunagar,6,31,86,425,125,,9,58,220,0,Typhoid
2024-03-25,Virudhunagar,105,34,68,186,32,,17,82,72,1,Cholera
2024-03-26,Virudhunagar,65,30,81,382,81,,14,62,119,1,Cholera
2024-03-27,Virudhunagar,0,31,65,464,74,,6,54,149,1,Respiratory Infection
2024-03-28,Virudhunagar,120,34,90,247,25,58.0,21,76,54,1,Dengue
2024-03-29,Virudhunagar,57,31,63,531,141,,12,47,292,1,Respiratory Infection
2024-03-30,Virudhunagar,87,32,83,519,61,,17,49,124,1,Dengue
2024-03-31,Virudhunagar,75,34,82,379,95,,15,63,95,1,Cholera
2024-04-01,Virudhunagar,51,30,64,393,108,,11,61,156,1,Cholera
2024-04-02,Virudhunagar,29,32,71,397,42,,10,61,89,0,Typhoid
2024-04-03,Virudhunagar,38,30,68,545,82,,10,46,268,1,Respiratory Infection
2024-04-04,Virudhunagar,79,35,70,335,41,,14,67,171,1,Cholera
2024-04-05,Virudhunagar,14,35,89,363,50,,10,64,127,0,Typhoid
2024-04-06,Virudhunagar,117,35,64,422,124,,18,58,197,1,Cholera
2024-04-07,Virudhunagar,125,31,80,270,51,127.0,20,73,123,1,Cholera
2024-04-08,Virudhunagar,79,34,80,456,89,,15,55,226,1,Respiratory Infection
2024-04-09,Virudhunagar,77,34,74,524,75,,15,48,181,1,Respiratory Infection
2024-04-10,Virudhunagar,60,33,61,142,29,,12,86,79,1,Cholera
2024-04-11,Virudhunagar,7,35,68,152,32,,7,85,89,0,Flu
2024-04-12,Virudhunagar,190,32,65,323,79,,25,68,166,1,Cholera
2024-04-13,Virudhunagar,90,32,64,448,59,,15,56,96,1,Cholera
2024-04-14,Virudhunagar,83,33,67,389,106,92.0,15,62,156,1,Cholera
2024-04-15,Virudhunagar,54,33,91,361,79,,14,64,209,1,Cholera
2024-04-16,Virudhunagar,16,35,87,220,32,,10,78,54,0,Flu
2024-04-17,Virudhunagar,84,31,88,595,85,,17,41,182,1,Dengue
2024-04-18,Virudhunagar,48,33,74,299,51,,12,71,169,0,Typhoid
2024-04-19,Virudhunagar,23,30,90,305,88,,11,70,178,0,Typhoid
2024-04-20,Virudhunagar,73,34,77,437,82,,15,57,136,1,Cholera
2024-04-21,Virudhunagar,38,30,78,588,166,134.0,11,42,205,1,Respiratory Infection
2024-04-22,Virudhunagar,19,34,81,140,37,,10,86,63,0,Flu
2024-04-23,Virudhunagar,89,31,66,573,83,,15,43,193,1,Respiratory Infection
2024-04-24,Virudhunagar,104,35,70,573,81,,17,43,224,1,Respiratory Infection
2024-04-25,Virudhunagar,70,31,81,311,84,,15,69,65,1,Cholera
2024-04-26,Virudhunagar,98,33,69,302,33,,16,70,125,1,Cholera
2024-04-27,Virudhunagar,92,31,75,462,77,,16,54,146,1,Respiratory Infection
2024-04-28,Virudhunagar,120,34,94,296,69,91.0,21,71,114,1,Dengue
2024-04-29,Virudhunagar,117,31,87,218,44,,20,79,120,1,Dengue
2024-01-01,Karur,69,33,92,575,94,,16,43,131,1,Respiratory Infection
2024-01-02,Karur,50,32,82,196,53,,13,81,67,0,Flu
2024-01-03,Karur,72,29,90,161,45,,16,84,76,1,Cholera
2024-01-04,Karur,74,33,81,100,15,,15,90,44,1,Cholera
2024-01-05,Karur,103,30,92,350,73,,19,65,131,1,Dengue
2024-01-06,Karur,0,33,80,239,56,,8,77,60,0,Flu
2024-01-07,Karur,51,30,65,356,101,71.0,11,65,184,1,Cholera
2024-01-08,Karur,104,31,65,417,110,,16,59,170,1,Cholera
2024-01-09,Karur,57,29,71,398,89,,12,61,137,1,Cholera
2024-01-10,Karur,92,28,87,380,77,,17,62,80,1,Dengue
2024-01-11,Karur,64,33,60,203,23,,12,80,98,1,Cholera
2024-01-12,Karur,139,31,73,112,13,,21,89,36,1,Cholera
2024-01-13,Karur,33,30,70,154,33,,10,85,56,0,Flu
2024-01-14,Karur,57,28,61,375,92,142.0,11,63,223,1,Cholera
2024-01-15,Karur,63,31,79,593,166,,14,41,148,1,Respiratory Infection
2024-01-16,Karur,75,31,79,495,104,,15,51,226,1,Respiratory Infection
2024-01-17,Karur,99,29,83,176,46,,18,83,99,1,Dengue
2024-01-18,Karur,53,33,69,389,80,,12,62,127,1,Cholera
2024-01-19,Karur,33,33,73,374,95,,10,63,213,0,Typhoid
2024-01-20,Karur,83,29,66,306,88,,14,70,68,1,Cholera
2024-01-21,Karur,0,32,68,122,24,26.0,6,88,39,0,Flu
2024-01-22,Karur,93,29,89,581,80,,18,42,268,1,Dengue
2024-01-23,Karur,0,31,67,131,14,,6,87,77,0,Flu
2024-01-24,Karur,0,30,61,206,33,,6,80,101,0,Flu
2024-01-25,Karur,55,30,79,325,82,,13,68,94,1,Cholera
2024-01-26,Karur,62,32,85,523,142,,14,48,224,1,Respiratory Infection
2024-01-27,Karur,99,30,60,153,37,,15,85,46,1,Cholera
2024-01-28,Karur,59,28,74,467,48,233.0,13,54,195,1,Respiratory Infection
2024-01-29,Karur,45,28,92,531,68,,13,47,200,1,Respiratory Infection
2024-01-30,Karur,44,30,93,234,58,,13,77,123,0,Flu
2024-01-31,Karur,97,30,85,565,94,,18,44,261,1,Dengue
2024-02-01,Karur,144,33,90,303,35,,23,70,120,1,Dengue
2024-02-02,Karur,29,28,60,377,78,,8,63,150,0,Typhoid
2024-02-03,Karur,23,32,75,108,19,,9,90,41,0,Flu
2024-02-04,Karur,52,28,89,555,64,,14,45,280,1,Respiratory Infection
2024-02-05,Karur,73,30,93,276,36,,16,73,86,1,Cholera
2024-02-06,Karur,120,32,79,434,44,,19,57,124,1,Cholera
2024-02-07,Karur,0,33,79,376,98,147.0,7,63,224,0,Typhoid
2024-02-08,Karur,91,29,70,546,156,,16,46,184,1,Respiratory Infection
2024-02-09,Karur,111,29,79,128,18,,19,88,28,1,Cholera
2024-02-10,Karur,24,31,80,158,15,,10,85,41,0,Flu
2024-02-11,Karur,29,29,67,513,86,,9,49,228,1,Respiratory Infection
2024-02-12,Karur,0,30,85,253,45,,8,75,95,0,Typhoid
2024-02-13,Karur,61,31,85,397,117,,14,61,130,1,Cholera
2024-02-14,Karur,12,33,70,141,32,51.0,8,86,82,0,Flu
2024-02-15,Karur,123,32,71,314,57,,19,69,146,1,Cholera
2024-02-16,Karur,69,33,82,543,113,,15,46,131,1,Respiratory Infection
2024-02-17,Karur,43,31,69,280,67,,11,72,150,0,Typhoid
2024-02-18,Karur,96,28,77,569,106,,17,44,250,1,Respiratory Infection
2024-02-19,Karur,106,28,72,411,50,,17,59,119,1,Cholera
2024-02-20,Karur,74,33,60,539,130,,13,47,244,1,Respiratory Infection
2024-02-21,Karur,45,28,66,345,83,95.0,11,66,184,0,Typhoid
2024-02-22,Karur,102,30,74,588,127,,17,42,352,1,Respiratory Infection
2024-02-23,Karur,53,32,83,281,30,,13,72,155,1,Cholera
2024-02-24,Karur,0,31,85,103,11,,8,90,55,0,Flu
2024-02-25,Karur,59,28,73,249,57,,13,76,67,1,Cholera
2024-02-26,Karur,81,30,86,455,112,,16,55,228,1,Dengue
2024-02-27,Karur,172,32,61,337,43,,23,67,165,1,Cholera
2024-02-28,Karur,70,31,60,159,34,39.0,13,85,53,1,Cholera
2024-02-29,Karur,114,29,94,506,100,,20,50,126,1,Dengue
2024-03-01,Karur,55,32,91,450,104,,14,55,232,1,Cholera
2024-03-02,Karur,0,32,79,440,95,,7,56,218,0,Typhoid
2024-03-03,Karur,85,28,72,288,56,,15,72,101,1,Cholera
2024-03-04,Karur,109,31,76,527,136,,18,48,277,1,Respiratory Infection
2024-03-05,Karur,16,28,78,471,58,,9,53,219,1,Respiratory Infection
2024-03-06,Karur,32,29,89,533,109,,12,47,263,1,Respiratory Infection
2024-03-07,Karur,0,32,92,346,70,113.0,9,66,75,0,Typhoid
2024-03-08,Karur,47,32,71,410,92,,11,59,227,0,Typhoid
2024-03-09,Karur,5,31,63,131,32,,6,87,58,0,Flu
2024-03-10,Karur,82,29,64,258,46,,14,75,142,1,Cholera
2024-03-11,Karur,90,28,61,533,143,,15,47,130,1,Respiratory Infection
2024-03-12,Karur,22,29,61,118,25,,8,89,69,0,Flu
2024-03-13,Karur,68,29,85,148,23,,15,86,78,1,Cholera
2024-03-14,Karur,63,33,88,343,60,158.0,15,66,143,1,Cholera
2024-03-15,Karur,49,33,82,154,32,,13,85,52,0,Flu
2024-03-16,Karur,20,31,80,476,100,,10,53,278,1,Respiratory Infection
2024-03-17,Karur,73,30,80,170,29,,15,83,78,1,Cholera
2024-03-18,Karur,15,30,64,475,115,,7,53,189,1,Respiratory Infection
2024-03-19,Karur,58,29,92,284,73,,15,72,157,1,Cholera
2024-03-20,Karur,19,29,84,417,116,,10,59,139,0,Typhoid
2024-03-21,Karur,63,33,73,139,33,53.0,13,87,38,1,Cholera
2024-03-22,Karur,110,29,80,411,41,,19,59,235,1,Cholera
2024-03-23,Karur,68,30,83,276,43,,15,73,125,1,Cholera
2024-03-24,Karur,116,30,75,372,65,,19,63,170,1,Cholera
2024-03-25,Karur,96,28,88,128,28,,18,88,74,1,Dengue
2024-03-26,Karur,67,32,92,488,79,,15,52,268,1,Respiratory Infection
2024-03-27,Karur,129,30,78,172,28,,20,83,91,1,Cholera
2024-03-28,Karur,129,31,85,474,140,144.0,21,53,173,1,Dengue
2024-03-29,Karur,40,33,91,266,61,,13,74,113,0,Typhoid
2024-03-30,Karur,33,33,87,316,40,,12,69,118,0,Typhoid
2024-03-31,Karur,61,32,73,105,16,,13,90,58,1,Cholera
2024-04-01,Karur,9,31,68,426,111,,7,58,231,0,Typhoid
2024-04-02,Karur,68,33,88,279,47,,15,73,110,1,Cholera
2024-04-03,Karur,29,28,72,234,67,,10,77,100,0,Flu
2024-04-04,Karur,113,29,94,539,79,,20,47,262,1,Dengue
2024-04-05,Karur,12,33,61,364,78,,7,64,192,0,Typhoid
2024-04-06,Karur,72,29,88,410,45,,16,59,232,1,Cholera
2024-04-07,Karur,5,32,85,341,53,150.0,9,66,173,0,Typhoid
2024-04-08,Karur,8,32,64,142,17,,7,86,79,0,Flu
2024-04-09,Karur,0,32,84,499,109,,8,51,195,1,Respiratory Infection
2024-04-10,Karur,121,33,74,266,39,,19,74,98,1,Cholera
2024-04-11,Karur,78,28,91,196,30,,16,81,76,1,Cholera
2024-04-12,Karur,119,29,66,235,46,,18,77,50,1,Cholera
2024-04-13,Karur,180,32,82,592,113,,26,41,181,1,Dengue
2024-04-14,Karur,0,30,63,519,114,216.0,6,49,307,1,Respiratory Infection
2024-04-15,Karur,25,29,64,324,75,,8,68,93,0,Typhoid
2024-04-16,Karur,57,32,92,258,48,,14,75,131,1,Cholera
2024-04-17,Karur,45,30,77,311,31,,12,69,136,0,Typhoid
2024-04-18,Karur,13,30,67,311,80,,8,69,71,0,Typhoid
2024-04-19,Karur,91,29,85,249,51,,17,76,83,1,Dengue
2024-04-20,Karur,130,30,66,394,81,,19,61,213,1,Cholera
2024-04-21,Karur,60,30,89,595,79,227.0,14,41,139,1,Respiratory Infection
2024-04-22,Karur,149,31,73,132,22,,22,87,30,1,Cholera
2024-04-23,Karur,1,31,81,594,60,,8,41,312,1,Respiratory Infection
2024-04-24,Karur,42,33,86,229,64,,12,78,107,0,Flu
2024-04-25,Karur,64,31,61,452,68,,12,55,156,1,Respiratory Infection
2024-04-26,Karur,107,33,90,418,76,,19,59,123,1,Dengue
2024-04-27,Karur,51,31,91,410,102,,14,59,235,1,Cholera
2024-04-28,Karur,61,32,84,325,66,88.0,14,68,113,1,Cholera
2024-04-29,Karur,51,28,63,283,81,,11,72,155,1,Cholera
2024-01-01,Nagapattinam,34,28,86,443,113,,12,56,251,0,Typhoid
2024-01-02,Nagapattinam,31,28,62,583,154,,9,42,133,1,Respiratory Infection
2024-01-03,Nagapattinam,86,27,71,202,21,,15,80,99,1,Cholera
2024-01-04,Nagapattinam,27,28,82,396,51,,10,61,177,0,Typhoid
2024-01-05,Nagapattinam,44,31,68,294,39,,11,71,88,0,Typhoid
2024-01-06,Nagapattinam,80,26,60,586,84,,14,42,196,1,Respiratory Infection
2024-01-07,Nagapattinam,0,26,79,175,28,69.0,7,83,39,0,Flu
2024-01-08,Nagapattinam,37,31,94,426,83,,13,58,121,0,Typhoid
2024-01-09,Nagapattinam,26,28,80,205,55,,10,80,109,0,Flu
2024-01-10,Nagapattinam,64,28,78,270,57,,14,73,117,1,Cholera
2024-01-11,Nagapattinam,100,28,69,138,36,,16,87,82,1,Cholera
2024-01-12,Nagapattinam,0,31,69,151,37,,6,85,57,0,Flu
2024-01-13,Nagapattinam,72,30,90,229,55,,16,78,82,1,Cholera
2024-01-14,Nagapattinam,54,26,81,471,133,220.0,13,53,201,1,Respiratory Infection
2024-01-15,Nagapattinam,112,29,70,204,30,,18,80,69,1,Cholera
2024-01-16,Nagapattinam,50,29,73,516,107,,12,49,177,1,Respiratory Infection
2024-01-17,Nagapattinam,97,29,66,513,59,,16,49,270,1,Respiratory Infection
2024-01-18,Nagapattinam,65,27,89,189,45,,15,82,68,1,Cholera
2024-01-19,Nagapattinam,65,29,67,261,57,,13,74,109,1,Cholera
2024-01-20,Nagapattinam,0,29,79,330,39,,7,67,134,0,Typhoid
2024-01-21,Nagapattinam,98,30,90,503,106,177.0,18,50,232,1,Dengue
2024-01-22,Nagapattinam,77,27,78,523,124,,15,48,195,1,Respiratory Infection
2024-01-23,Nagapattinam,121,27,81,267,34,,20,74,81,1,Dengue
2024-01-24,Nagapattinam,75,30,70,376,90,,14,63,183,1,Cholera
2024-01-25,Nagapattinam,2,29,74,543,81,,7,46,237,1,Respiratory Infection
2024-01-26,Nagapattinam,48,28,93,345,91,,14,66,184,0,Typhoid
2024-01-27,Nagapattinam,45,29,80,100,10,,12,90,37,0,Flu
2024-01-28,Nagapattinam,79,26,82,250,64,74.0,16,75,124,1,Cholera
2024-01-29,Nagapattinam,58,26,80,585,82,,13,42,120,1,Respiratory Infection
2024-01-30,Nagapattinam,106,29,68,355,89,,17,65,188,1,Cholera
2024-01-31,Nagapattinam,65,29,73,449,99,,13,56,153,1,Cholera
2024-02-01,Nagapattinam,79,28,76,576,166,,15,43,207,1,Respiratory Infection
2024-02-02,Nagapattinam,100,27,73,242,40,,17,76,130,1,Cholera
2024-02-03,Nagapattinam,81,29,91,492,147,,17,51,142,1,Dengue
2024-02-04,Nagapattinam,78,26,77,367,94,,15,64,168,1,Cholera
2024-02-05,Nagapattinam,45,31,67,114,17,,11,89,29,0,Flu
2024-02-06,Nagapattinam,0,31,74,333,73,,7,67,75,0,Typhoid
2024-02-07,Nagapattinam,95,28,85,361,44,142.0,18,64,164,1,Dengue
2024-02-08,Nagapattinam,63,26,61,487,105,,12,52,253,1,Respiratory Infection
2024-02-09,Nagapattinam,77,26,65,368,77,,14,64,206,1,Cholera
2024-02-10,Nagapattinam,3,30,87,398,98,,9,61,100,0,Typhoid
2024-02-11,Nagapattinam,87,28,93,375,92,,18,63,130,1,Dengue
2024-02-12,Nagapattinam,45,28,84,245,61,,12,76,70,0,Flu
2024-02-13,Nagapattinam,76,30,65,256,40,,14,75,133,1,Cholera
2024-02-14,Nagapattinam,37,26,63,406,112,165.0,10,60,155,0,Typhoid
2024-02-15,Nagapattinam,62,27,92,185,19,,15,82,48,1,Cholera
2024-02-16,Nagapattinam,26,30,85,324,91,,11,68,72,0,Typhoid
2024-02-17,Nagapattinam,95,30,63,366,109,,15,64,206,1,Cholera
2024-02-18,Nagapattinam,29,31,90,251,67,,11,75,91,0,Typhoid
2024-02-19,Nagapattinam,65,26,69,409,78,,13,60,226,1,Cholera
2024-02-20,Nagapattinam,68,27,78,164,42,,14,84,93,1,Cholera
2024-02-21,Nagapattinam,0,29,69,331,37,120.0,6,67,67,0,Typhoid
2024-02-22,Nagapattinam,102,30,87,131,22,,18,87,62,1,Dengue
2024-02-23,Nagapattinam,17,29,66,174,38,,8,83,44,0,Flu
2024-02-24,Nagapattinam,51,26,68,365,43,,11,64,74,1,Cholera
2024-02-25,Nagapattinam,38,26,93,255,35,,13,75,53,0,Typhoid
2024-02-26,Nagapattinam,63,29,68,345,63,,13,66,200,1,Cholera
2024-02-27,Nagapattinam,84,31,62,525,91,,14,48,115,1,Respiratory Infection
2024-02-28,Nagapattinam,113,27,87,423,53,131.0,20,58,94,1,Dengue
2024-02-29,Nagapattinam,87,27,85,383,87,,17,62,227,1,Dengue
2024-03-01,Nagapattinam,0,31,81,484,106,,8,52,221,1,Respiratory Infection
2024-03-02,Nagapattinam,107,26,74,345,64,,18,66,180,1,Cholera
2024-03-03,Nagapattinam,29,31,78,425,65,,10,58,244,0,Typhoid
2024-03-04,Nagapattinam,54,29,62,364,47,,11,64,77,1,Cholera
2024-03-05,Nagapattinam,76,29,62,524,83,,13,48,148,1,Respiratory Infection
2024-03-06,Nagapattinam,15,27,82,334,58,,9,67,151,0,Typhoid
2024-03-07,Nagapattinam,78,26,82,397,115,79.0,16,61,235,1,Cholera
2024-03-08,Nagapattinam,93,31,79,152,24,,17,85,71,1,Cholera
2024-03-09,Nagapattinam,0,27,74,526,148,,7,48,243,1,Respiratory Infection
2024-03-10,Nagapattinam,72,27,81,407,107,,15,60,202,1,Cholera
2024-03-11,Nagapattinam,126,30,75,186,37,,20,82,100,1,Cholera
2024-03-12,Nagapattinam,68,29,73,410,67,,14,59,235,1,Cholera
2024-03-13,Nagapattinam,74,29,83,477,50,,15,53,233,1,Respiratory Infection
2024-03-14,Nagapattinam,58,26,81,158,20,53.0,13,85,83,1,Cholera
2024-03-15,Nagapattinam,82,30,73,508,50,,15,50,194,1,Respiratory Infection
2024-03-16,Nagapattinam,52,31,67,549,121,,11,46,113,1,Respiratory Infection
2024-03-17,Nagapattinam,109,26,78,391,59,,18,61,144,1,Cholera
2024-03-18,Nagapattinam,140,30,73,359,98,,21,65,152,1,Cholera
2024-03-19,Nagapattinam,93,26,67,410,95,,16,59,172,1,Cholera
2024-03-20,Nagapattinam,171,26,86,114,19,,25,89,55,1,Dengue
2024-03-21,Nagapattinam,81,30,76,268,61,105.0,15,74,57,1,Cholera
2024-03-22,Nagapattinam,50,27,77,382,71,,12,62,179,0,Typhoid
2024-03-23,Nagapattinam,98,26,93,598,105,,19,41,357,1,Dengue
2024-03-24,Nagapattinam,60,30,88,523,143,,14,48,148,1,Respiratory Infection
2024-03-25,Nagapattinam,33,29,77,169,38,,11,84,54,0,Flu
2024-03-26,Nagapattinam,55,28,61,215,28,,11,79,93,1,Cholera
2024-03-27,Nagapattinam,17,27,91,459,113,,10,55,267,1,Respiratory Infection
2024-03-28,Nagapattinam,24,26,80,449,64,130.0,10,56,134,0,Typhoid
2024-03-29,Nagapattinam,118,28,79,468,75,,19,54,183,1,Respiratory Infection
2024-03-30,Nagapattinam,31,26,71,189,54,,10,82,94,0,Flu
2024-03-31,Nagapattinam,17,28,79,196,29,,9,81,112,0,Flu
2024-04-01,Nagapattinam,119,29,87,156,28,,20,85,53,1,Dengue
2024-04-02,Nagapattinam,57,30,64,126,24,,12,88,33,1,Cholera
2024-04-03,Nagapattinam,0,31,81,234,57,,8,77,89,0,Flu
2024-04-04,Nagapattinam,56,26,68,379,75,,12,63,106,1,Cholera
2024-04-05,Nagapattinam,37,30,84,191,40,,12,81,96,0,Flu
2024-04-06,Nagapattinam,42,29,70,202,20,,11,80,93,0,Flu
2024-04-07,Nagapattinam,115,29,62,577,63,150.0,17,43,239,1,Respiratory Infection
2024-04-08,Nagapattinam,57,28,75,458,100,,13,55,222,1,Respiratory Infection
2024-04-09,Nagapattinam,56,31,79,155,15,,13,85,54,1,Cholera
2024-04-10,Nagapattinam,116,30,72,478,55,,18,53,247,1,Respiratory Infection
2024-04-11,Nagapattinam,51,28,84,572,123,,13,43,321,1,Respiratory Infection
2024-04-12,Nagapattinam,58,30,63,320,73,,12,68,102,1,Cholera
2024-04-13,Nagapattinam,37,31,85,105,18,,12,90,42,0,Flu
2024-04-14,Nagapattinam,20,31,72,251,34,69.0,9,75,53,0,Typhoid
2024-04-15,Nagapattinam,57,30,90,405,60,,14,60,190,1,Cholera
2024-04-16,Nagapattinam,1,31,86,127,18,,8,88,32,0,Flu
2024-04-17,Nagapattinam,64,27,87,179,46,,15,83,81,1,Cholera
2024-04-18,Nagapattinam,123,26,60,174,46,,18,83,53,1,Cholera
2024-04-19,Nagapattinam,86,27,76,214,44,,16,79,54,1,Cholera
2024-04-20,Nagapattinam,71,29,73,348,93,,14,66,165,1,Cholera
2024-04-21,Nagapattinam,62,29,72,516,123,212.0,13,49,158,1,Respiratory Infection
2024-04-22,Nagapattinam,43,31,94,514,95,,13,49,130,1,Respiratory Infection
2024-04-23,Nagapattinam,103,29,77,593,143,,18,41,209,1,Respiratory Infection
2024-04-24,Nagapattinam,112,26,83,161,23,,19,84,78,1,Dengue
2024-04-25,Nagapattinam,113,28,93,386,57,,20,62,150,1,Dengue
2024-04-26,Nagapattinam,48,27,69,203,27,,11,80,110,0,Flu
2024-04-27,Nagapattinam,11,31,75,480,53,,8,52,281,1,Respiratory Infection
2024-04-28,Nagapattinam,68,27,87,218,61,46.0,15,79,88,1,Cholera
2024-04-29,Nagapattinam,42,28,80,599,97,,12,41,325,1,Respiratory Infection
2024-01-01,Cuddalore,67,32,71,538,74,,13,47,180,1,Respiratory Infection
2024-01-02,Cuddalore,63,33,80,431,125,,14,57,87,1,Cholera
2024-01-03,Cuddalore,55,29,62,473,88,,11,53,253,1,Respiratory Infection
2024-01-04,Cuddalore,78,30,93,165,46,,17,84,59,1,Cholera
2024-01-05,Cuddalore,33,29,61,175,30,,9,83,68,0,Flu
2024-01-06,Cuddalore,42,29,74,195,51,,11,81,74,0,Flu
2024-01-07,Cuddalore,23,32,78,143,28,36.0,10,86,38,0,Flu
2024-01-08,Cuddalore,62,29,72,147,22,,13,86,71,1,Cholera
2024-01-09,Cuddalore,83,33,84,103,21,,16,90,21,1,Dengue
2024-01-10,Cuddalore,61,31,91,172,20,,15,83,44,1,Cholera
2024-01-11,Cuddalore,107,29,76,279,83,,18,73,109,1,Cholera
2024-01-12,Cuddalore,88,32,89,595,138,,17,41,296,1,Dengue
2024-01-13,Cuddalore,34,28,63,244,70,,9,76,142,0,Flu
2024-01-14,Cuddalore,41,30,82,298,70,107.0,12,71,119,0,Typhoid
2024-01-15,Cuddalore,38,29,85,432,82,,12,57,187,0,Typhoid
2024-01-16,Cuddalore,66,29,84,183,20,,15,82,89,1,Cholera
2024-01-17,Cuddalore,46,30,60,191,19,,10,81,88,0,Flu
2024-01-18,Cuddalore,51,33,94,517,143,,14,49,115,1,Respiratory Infection
2024-01-19,Cuddalore,121,32,76,526,114,,19,48,183,1,Respiratory Infection
2024-01-20,Cuddalore,83,33,89,129,22,,17,88,29,1,Dengue
2024-01-21,Cuddalore,0,29,65,408,89,194.0,6,60,234,0,Typhoid
2024-01-22,Cuddalore,19,33,61,224,34,,8,78,54,0,Flu
2024-01-23,Cuddalore,64,30,67,510,70,,13,49,179,1,Respiratory Infection
2024-01-24,Cuddalore,73,32,64,534,80,,13,47,315,1,Respiratory Infection
2024-01-25,Cuddalore,105,29,76,265,40,,18,74,83,1,Cholera
2024-01-26,Cuddalore,46,29,87,163,23,,13,84,32,0,Flu
2024-01-27,Cuddalore,129,29,88,189,35,,21,82,55,1,Dengue
2024-01-28,Cuddalore,55,33,78,344,82,70.0,13,66,93,1,Cholera
2024-01-29,Cuddalore,21,31,73,274,48,,9,73,94,0,Typhoid
2024-01-30,Cuddalore,36,31,68,314,78,,10,69,93,0,Typhoid
2024-01-31,Cuddalore,47,31,92,317,31,,13,69,143,0,Typhoid
2024-02-01,Cuddalore,61,30,80,528,59,,14,48,312,1,Respiratory Infection
2024-02-02,Cuddalore,79,32,84,388,74,,16,62,178,1,Cholera
2024-02-03,Cuddalore,99,31,72,491,49,,17,51,173,1,Respiratory Infection
2024-02-04,Cuddalore,56,28,89,184,45,,14,82,45,1,Cholera
2024-02-05,Cuddalore,0,32,84,586,118,,8,42,133,1,Respiratory Infection
2024-02-06,Cuddalore,0,30,90,399,93,,9,61,170,0,Typhoid
2024-02-07,Cuddalore,25,33,79,587,99,260.0,10,42,180,1,Respiratory Infection
2024-02-08,Cuddalore,65,29,80,141,37,,14,86,62,1,Cholera
2024-02-09,Cuddalore,29,29,80,543,123,,10,46,247,1,Respiratory Infection
2024-02-10,Cuddalore,82,32,61,325,38,,14,68,194,1,Cholera
2024-02-11,Cuddalore,11,32,72,147,31,,8,86,68,0,Flu
2024-02-12,Cuddalore,97,29,88,480,70,,18,52,181,1,Dengue
2024-02-13,Cuddalore,72,31,74,554,134,,14,45,217,1,Respiratory Infection
2024-02-14,Cuddalore,39,29,63,374,70,87.0,10,63,154,0,Typhoid
2024-02-15,Cuddalore,61,28,88,401,93,,14,60,131,1,Cholera
2024-02-16,Cuddalore,75,31,94,474,108,,16,53,181,1,Respiratory Infection
2024-02-17,Cuddalore,5,29,91,254,75,,9,75,53,0,Typhoid
2024-02-18,Cuddalore,65,29,66,598,119,,13,41,251,1,Respiratory Infection
2024-02-19,Cuddalore,72,31,66,365,63,,13,64,111,1,Cholera
